Unnamed: 0,id,permit_,permit_type,application_start_date,issue_date,street_number,street_name,work_type,work_description,subtotal_waived,total_fee,census_tract,ward,xcoordinate,ycoordinate,issue_year,issue_month,issue_day,is_solar,is_flood,is_green
687390,3228284,100951636,PERMIT - RENOVATION/ALTERATION,2023-05-08T00:00:00.000,2023-05-08T00:00:00.000,3537.0,HERMITAGE AVE,,"SELF CERT. DECONVERT TWO FLAT DECONVERT TWO FLAT TO SINGLE FAMILY RESIDENCE, INTERIOR ALTERATIONS THROUGHOUT PER PLANS, REAR ADDITION, REAR PLANTER, REPLACEMENT OF EXISTING OPEN FRONT PORCH W/DECK ABOVE AND NEW GARAGE W/ROOF DECK.",0.0,900.0,831900.0,47.0,1164064.1863037592,1923688.7560510407,2023,05,08,0,0,1
687429,3228361,100951682,PERMIT - EASY PERMIT PROCESS,2021-12-10T00:00:00.000,2021-12-10T00:00:00.000,1400.0,46TH ST,,"INSTALL TWO 30 TON, REMOTE, R448A(198#), CENTURY CONDENSING UNITS, LOCATED ON THE ROOF, AND SERVING AS AN ICE MANUFACTURING PLANT. CONTACT SUPERVISOR CLEMENT GAVIN(312)743-3562, FOR A ROUGH INSPECTION OF THE HAND OPERATED EMERGENCY DUMP VALVE LOCATION.",0.0,900.0,842600.0,15.0,1167735.5547235582,1874291.9934181771,2021,12,10,0,0,1
688064,3229606,100952496,PERMIT - SIGNS,2022-01-24T00:00:00.000,2022-03-17T00:00:00.000,435.0,MICHIGAN AVE,,CAST PLAQUE #3: NON-LIT BRONZE PLAQUE ON SOUTH ELEVATION OF PRINTING PLANT BUILDING.,0.0,250.0,81403.0,42.0,1177396.207801636,1903458.8732455825,2022,03,17,0,0,1
688764,3230781,100953349,PERMIT - RENOVATION/ALTERATION,2022-02-07T00:00:00.000,2022-07-11T00:00:00.000,730.0,FRANKLIN ST,,"NEW EXTERIOR ENTRY CANOPY, ADA ACCESSIBLE ENTRY RAMP, SIDEWALK WORK, AND STOREFRONT ENTRY, W/ PLANTER RAILING WORK.  ORDINANCES HAVE BEEN APPROVED AND PASSED FOR THIS WORK; CANOPY ORDINANCE O2019-7412; PLANTER RAILING ORDINANCEO2019-7760; RAMP ORDINANCE O2019-7762.",0.0,1575.0,81800.0,42.0,1174151.6877961096,1905326.7980379337,2022,07,11,0,0,1
689799,3232738,B100954680,PERMIT – EXPRESS PERMIT PROGRAM,2022-01-08T00:00:00.000,2022-04-04T00:00:00.000,600.0,KINZIE ST,Monthly Maintenance Permit,SCHEDULED PMS ON ELECTRICAL EQUIPMENT INSIDE CHOCOLATE FACTORY PLANT.,0.0,300.0,243600.0,27.0,1172231.085536217,1902955.411466567,2022,04,04,0,0,1
691438,3235778,100956639,PERMIT - EASY PERMIT PROCESS,2022-01-27T00:00:00.000,2022-01-27T00:00:00.000,700.0,107TH ST,,"***R717*** REPLACE TWO, 500 TON, FRICK COMPRESSORS, ADD ONE CHILLER(HEAT EXCHANGER), REPLACE PRV'S, AND THE AMMONIA MONITORING SYSTEM, LOCATED IN THE ENGINE ROOM, AND SERVING A FOOD PROCESSING PLANT. CONTACT SUPERVISOR CLEMENT GAVIN (312)743-3562 TO SCHEDULE AN INSPECTION UPON COMPLETION.",0.0,900.0,500200.0,9.0,1182848.369752501,1833928.96707025,2022,01,27,0,0,1
691617,3236070,100956849,PERMIT - WRECKING/DEMOLITION,2022-02-23T00:00:00.000,2022-02-23T00:00:00.000,10600.0,GREEN BAY AVE,,WRECK AND REMOVE THE STACK AT THE FORMER CARMUESE PLANT,0.0,2250.0,520300.0,10.0,1200483.2714286258,1835237.7641644008,2022,02,23,0,0,1
691619,3236073,100956851,PERMIT - WRECKING/DEMOLITION,2022-02-23T00:00:00.000,2022-02-23T00:00:00.000,10600.0,GREEN BAY AVE,,WRECK AND REMOVE THE BAG HOUSE AT THE FORMER CARMUESE PLANT,0.0,2250.0,520300.0,10.0,1200483.2714286258,1835237.7641644008,2022,02,23,0,0,1
692838,3238293,100958325,PERMIT - NEW CONSTRUCTION,2022-07-29T00:00:00.000,2022-08-02T00:00:00.000,1132.0,BLACKHAWK ST,,"DDS 2019 CBC: NEW CONSTRUCTION OF 1-STORY WITH MEZZANINE PILOT PLANT FACILITY ON SHALLOW SPREAD FOOTINGS. BUILDING WILL HOUSE PRODUCTION SPACE RECEIVING, AND BREAK AND LOCKER ROOMS FOR EMPLOYEES. EXTERIOR PRECAST CONCRETE PANELS. (IIB CONSTRUCTION, F-1 FACTORY USE) CONSULTANT REVIEWER: V3 COMPANIES OF IL",0.0,21828.18,842200.0,27.0,1168406.4833072205,1909521.7398009251,2022,08,02,0,0,1
695173,3242588,B100961250,PERMIT – EXPRESS PERMIT PROGRAM,2022-03-07T00:00:00.000,2022-04-04T00:00:00.000,600.0,KINZIE ST,Monthly Maintenance Permit,SCHEDULED PM ON THE ELECTRICAL SYSTEMS INSIDE CHOCOLATE FACTORY PLANT. - REPLACE AND REWIRE ILLUMINATION FIXTURES IN THE WASH AREA.,0.0,525.0,243600.0,27.0,1172231.085536217,1902955.411466567,2022,04,04,0,0,1
696259,3244460,100962549,PERMIT - RENOVATION/ALTERATION,2022-04-08T00:00:00.000,2022-04-08T00:00:00.000,3730.0,LARAMIE AVE,,"SELF-CERT 2019 CBRC, CHICAGO PUBLIC SCHOOL, GROUP E-1 EDUCATIONAL, NO CHANGE IN USE, TOTAL ROOF REPLACEMENT AND REPAIR OF DAMAGED INTERIOR FINISHES, PARKING LOT REFINISHMENT WITH NEW PARKWAY TREE PLANTING, LOCALIZED PARAPET REBUILDS AND REMOVAL AND RESET STONE COPING, WINDOW REPLACEMENT AND MASONRY REPAIR AND LIGHT FIXTURE REPLACEMENT, INTERIOR MINOR MECHANICAL, ELECTRICAL, PLUMBING AND FINISH REPLACEMENTS, FULL EXTERIOR CORNICE PAINTING (OCCUPANCY RS-3; CONSTRUCTION TYPE I - B)",575.0,575.0,150700.0,45.0,1140988.9805910783,1924452.514818754,2022,04,08,0,0,1
696738,3245320,B100963094,PERMIT – EXPRESS PERMIT PROGRAM,2022-03-18T00:00:00.000,2022-03-18T00:00:00.000,6035.0,BLACKSTONE AVE,Electrical Work,SECURITY SYSTEM WORK (UOF CHGO STEAM PLANT CAMERA ADD) (CXSO220317L),0.0,75.0,420100.0,5.0,1186920.6080503608,1865010.722835065,2022,03,18,0,0,1
696828,3245497,100963212,PERMIT - RENOVATION/ALTERATION,2022-06-09T00:00:00.000,2022-06-09T00:00:00.000,1819.0,AUGUSTA BLVD,,"SC 2019 CBRC: PROPOSED STEEL PERGOLA, TRELLIS, PLANTER, AND FIREPLACE ON EXISTING ROOF DECK OF AN EXISTING 3 STORY/2 UNIT RESIDENCE, PER PLANS R-5 USE.",0.0,377.0,242200.0,1.0,1163994.592523238,1906663.160510186,2022,06,09,0,0,1
697167,3246129,100963623,PERMIT - NEW CONSTRUCTION,2022-04-27T00:00:00.000,2022-04-27T00:00:00.000,233.0,CANAL ST,,"PERMIT EXPIRES ON 06/27/2022 ERECTION STARTS: 4/29/2022, ERECTION ENDS: 8/29/2022.  ERECTION STARTS: 4/29/2022, ERECTION ENDS: 8/29/2022.  ERECTION STARTS: 4/29/2022, ERECTION ENDS: 8/29/2022.  - INSTALLATION  OF (2) 22' X 16' X 8' HIGH PERGOLA WITH A RETRACTABLE CANOPY AND 4' X 4' WOOD PLANTERS.",0.0,200.0,280100.0,42.0,1173112.4716484158,1902094.4508156804,2022,04,27,0,0,1
697699,3247071,100964261,PERMIT - RENOVATION/ALTERATION,2022-06-22T00:00:00.000,2022-06-22T00:00:00.000,6439.0,PULASKI RD,,"SC 2019 CBRC: INTERIOR REMODELING OF EXISTING 2430 S.F. SPACE FOR CARRY OUT LIMITED RESTAURANT, INCLUDES ARCHITECTURAL, ELECTRICAL, HVAC AND PLUMBING WORK. NEW SIX (6) FOOT HEIGHT MASONRY SCREEN WALL AT DUMPSTERS AND OTHER TRASH COLLECTION BINS AND AREAS, WITH OPAQUE, LOACKABLE GATES, MASONRY WALLS WITH VINES PLANTED AT THE BASE PER PLANS.. B OCC. - IIIB CONST.- PER APP.",0.0,2025.0,650302.0,13.0,1150854.5872855235,1861441.1845895192,2022,06,22,0,0,1
697893,3247406,100964498,PERMIT - RENOVATION/ALTERATION,2022-04-27T00:00:00.000,2022-11-04T00:00:00.000,2522.0,WILSON AVE,,"ADD NEW PERGOLA, TRELLIS, AND PLANTERS ON AN  EXISTING AS BUILT DETACHED 2-CAR FRAME GARAGE THAT SEVES AN EXISTING SFR OF TYPE R-5 OCCUPANCY AND TYPE 5A CONSTRUCTION.  NO CHANGE TO OCCUPANCY OR EGRESS.  2019 CHICAGO REHAB CODE.",0.0,575.0,40700.0,47.0,1158624.1389868867,1930465.6267607107,2022,11,04,0,0,1
699121,3249670,100966030,PERMIT - RENOVATION/ALTERATION,2022-06-02T00:00:00.000,2022-07-19T00:00:00.000,525.0,MONROE ST,,"DDS 2019 CBRC: INTERIOR AND EXTERIOR ALTERATIONS TO GROUND FLOOR LOBBY AND EXTERIOR PLAZA AT AN EXISTING HIGH RISE OFFICE BUILDING. WORK TO INCLUDE DEMO, NEW PARTITIONS, FINISHES, NEW ENTRY DOOR, ELECTRICAL LIGHTING, NEW AIR CURTAIN AT MAIN ENTRY, DRAINS FOR NEW PLANTERS AND INFRASTRUCTURE FOR NEW CAFE AS PER PLANS. 1A CONSTRUCTION. B-BUSINESS USE.CONSULTANT REVIEWER: GLOBETROTTERS ENGINEERING",0.0,7022.44,281900.0,42.0,1172840.7256591115,1899791.6322286148,2022,07,19,0,1,1
700236,3251661,100967507,PERMIT - EASY PERMIT PROCESS,2022-04-18T00:00:00.000,2022-04-18T00:00:00.000,9023.0,COMMERCIAL AVE,,"CORRECT VIOLATIONS:CN012022, CN015022, CN194029, NC10012, NC5012, TO PROVIDE 5/8"" GYOP-BD DRYWALL TYPE X ON CEILING AT BASEMENT & ALSO HEATING PLANT ON BOTH SIDES OF WALLS WITH ""B"" LABEL DOOR. ALSO INSTALL DOORS PER VIOLATIONS ON STAIRS AND EXIT DOORS. ELECTRICAL WORK PERMIT#100972719",0.0,350.0,833900.0,10.0,1197754.198832773,1845606.7148349285,2022,04,18,0,0,1
700288,3251738,100967567,PERMIT - RENOVATION/ALTERATION,2022-08-31T00:00:00.000,2022-12-12T00:00:00.000,1035.0,LAKE ST,,"SPR 2019 CBRC: RENOVATION OF THE EXISTING ROOF DECK / PENTHOUSE TO INCLUDE NEW ACCESS STAIR & VERTICAL PLATFORM LIFT. WORK TO ALSO INCLUDE FACADE ELEMENTS, NEW RAMPS, STAIRS, PLANTERS, & CANOPIES FOR NEW ACCESSIBLE ENTRIES. ACAR INCLUDED FOR ADDITIONAL ELECTRICAL SERVICE. (OCCUPANCY B / A-2 / M - CONSTRUCTION TYPE III-A)**CERTIFIED CORRECTIONS SUBJECT TO FIELD INSPECTIONS & AUDIT **",0.0,1800.38,833000.0,27.0,1169382.9175307543,1901581.7573276612,2022,12,12,0,0,1
700547,3252155,100967888,PERMIT - WRECKING/DEMOLITION,2022-09-07T00:00:00.000,2022-09-07T00:00:00.000,151.0,MICHIGAN AVE,,"WRECK AND REMOVE A 1 STORY BUILDING PORTION, CONCRETE DECK, SKYLIGHT AND PLANTERS SUBJECT TO ON SITE INSPECTION APPROVAL.",0.0,2250.0,320100.0,42.0,1177320.519764576,1901313.9552678016,2022,09,07,0,0,1
701282,3253392,100968797,PERMIT - NEW CONSTRUCTION,2022-08-09T00:00:00.000,2022-09-27T00:00:00.000,4121.0,PACKERS AVE,,"SPR 2019 CBC: REVISION TO PERMIT #100908647. ELECTRICAL, PLUMBING, AND VENTILATION FOR PROCESS EQUIPMENT - NO SUSPENDED EQUIPMENT, NO NEW FOUNDATIONS. NEW PARTITION WALL. VALUE ENGINEERING INCLUDES REVISED WALL TYPES. (PLANT/WAREHOUSE: OCCUPANCY F-1; CONSTRUCTION TYPE II)",0.0,29814.32,842600.0,11.0,1168191.9264071092,1877430.595643616,2022,09,27,0,0,1
701707,3254119,100969341,PERMIT - RENOVATION/ALTERATION,2022-05-24T00:00:00.000,2022-05-24T00:00:00.000,413.0,CLARK ST,,"INTERIOR ALTERATION OF AN EXISTING RESTAURANT SPACE (PREVIOUSLY LYFE KITCHEN) FOR A NEW RESTAURANT USE (PLANTA).  SCOPE INCLUDES ARCHITECTURAL, MECHANICAL, PLUMBING, ELECTRICAL AND MINOR STRUCTURAL AND MINOR EXTERIOR WORK.  NO CHANGE IN USE.",0.0,2524.33,81700.0,42.0,1175504.3250493316,1903139.492241507,2022,05,24,0,0,1
702416,3255423,100970235,PERMIT - NEW CONSTRUCTION,2022-06-06T00:00:00.000,2022-07-11T00:00:00.000,2339.0,SHAKESPEARE AVE,,"REPLACE EXISTING DECKING AND ADD PERGOLA, TRELLIS, AND PLANTERS TO EXISTING ATTACHED 2-CAR MASONRY GARAGE ROOF DECK.  REPLACE EXISTING DECKING, ADD NEW PERGOLA, TRELLIS, AND HOT TUB TO EXISTING ROOFTOP DECK ON EXISTING SFR OF TYPE 5-R OCCUPANCY AND TYPE 5A CONSTRUCTION.  NO CHANGE TO OCCUPANCY OR EGRESS.  2019 CHICAGO REHAB CODE.  STRUCTURAL PEER REVIEW.",0.0,575.0,221600.0,32.0,1160239.5610583597,1914287.912712804,2022,07,11,0,0,1
702639,3255849,100970497,PERMIT - EASY PERMIT PROCESS,2022-05-05T00:00:00.000,2022-05-05T00:00:00.000,4649.0,ARMITAGE AVE,,"REPLACE TWO EVAPORATOR CONDENSER UNITS WITH TWO, 129 TON, REMOTE, R717, BAC EVAPORATOR CONDENSERS, LOCATED ON THE ROOF AND SERVING AN AMMONIA PLANT. CONTACT REFRIGERATION SUPERVISOR CLEMENT GAVIN (312)743-3562 TO SCHEDULE A ROUGH INSPECTION OF THE PUMP DOWN, AND THE TEST OF THE EQUIPMENT.",0.0,600.0,191000.0,36.0,1144823.0526113026,1912844.1407024064,2022,05,05,0,0,1
703156,3256707,B100971119,PERMIT – EXPRESS PERMIT PROGRAM,2022-05-10T00:00:00.000,2022-07-07T00:00:00.000,600.0,KINZIE ST,Monthly Maintenance Permit,SCHEDULED PMS ON ELECTRICAL EQUIPMENT INSIDE A CHOCOLATE MANUFACTURING PLANT; - WIRE REPLACEMENT METAL DETECTORS FOR PRODUCTION LINES.,0.0,525.0,243600.0,27.0,1172231.085536217,1902955.411466567,2022,07,07,0,0,1
703323,3257000,100971318,PERMIT - ELEVATOR EQUIPMENT,2022-05-11T00:00:00.000,2022-05-11T00:00:00.000,2233.0,DIVISION ST,,DECOMMISSION POWER PLANT FREIGHT ELEVATOR #12 SUBJECT TO CITY OF CHICAGO DEPT. OF BUILDINGS ELEVATOR BUREAU INSPECTION.,0.0,360.0,242400.0,2.0,1161155.5772230583,1907902.915223887,2022,05,11,0,0,1
703348,3257053,100971351,PERMIT - RENOVATION/ALTERATION,2022-07-12T00:00:00.000,2022-08-19T00:00:00.000,4420.0,BEACON ST,,"2019 CBC: SITE PROJECT ONLY AND NO CHANGE IN USE. INCLUDES PLAY LOT IMPROVEMENTS FOR COURTENAY LANGUAGE ARTS CENTER THAT INCLUDES PLAY EQUIPMENT, RUBBER SURFACING, CONCRETE & ASPHALT, ARTIFICIAL TURF FIELD, BASKETBALL COURT, RUNNING TRACK, UTILITY IMPROVEMENTS, STORMWATER STORAGE, SITE FURNISHINGS AND PLANTING IMPROVEMENTS AS PER PLANS.",16055.25,16055.25,31700.0,46.0,1166321.0351694608,1929570.1080036052,2022,08,19,0,1,1
705776,3261232,100974362,PERMIT - RENOVATION/ALTERATION,2022-07-08T00:00:00.000,2022-07-08T00:00:00.000,306.0,ERIE ST,,"SELF CERT: SCOPE CHANGE FROM ORIGINAL PERMIT # 100934964. REMOVE FROM THE ORIGINAL PERMITTED SCOPE: EXTERIOR ROOF DECK, PERGOLA, EXTERIORWORK, GUARDRAILS, PLANTERS AND ASSOCIATED WINDOWS AND DOORS. INTERIOR RAISED WOOD PLATFORM AND ANY ASSOCIATED STEPS, HANDRAILS, GUARDRAILS. ALL EXISTING FIRE PROTECTION SPRINKLERS TO REMAIN. SPRINKLER HEADS TO BE ADJUSTED TOPROVIDE PROPER COVERAGE TO REVISED ARCHITECTURAL LAYOUT, AS PER PLANS.",0.0,825.0,81800.0,42.0,1174114.622750261,1904762.0634428996,2022,07,08,0,0,1
705920,3261487,100974531,PERMIT - EASY PERMIT PROCESS,2022-06-02T00:00:00.000,2022-06-02T00:00:00.000,1721.0,BERWYN AVE,,"CONSTRUCT PERGOLA, FLOWER BOX, & SCREEN FOR PLANTS",0.0,225.0,30900.0,40.0,1163805.8883398196,1935206.4320945845,2022,06,02,0,0,1
706239,3262083,100974931,PERMIT - RENOVATION/ALTERATION,2022-07-22T00:00:00.000,2022-08-31T00:00:00.000,729.0,DIVERSEY PKWY,,"ADD NEW PERGOLA, TRELLIS, HOT TUB, PLANTERS, AND CABINETRY TO EXISTING PRIVATE ROOFTOP DECK ON EXISTING 3-UNIT BUILDING OF TYPE R-5 OCCUPANCY AND TYPE 3A CONSTRUCTION.  NO CHANGE TO OCCUPANCY OR EGRESS.  2019 CHICAGO BUILDING CODE.  STRUCTURAL PEER REVIEW.",0.0,800.0,70200.0,43.0,1170802.4541255983,1918788.258661088,2022,08,31,0,0,1
706791,3263068,100975603,PERMIT - EASY PERMIT PROCESS,2022-06-10T00:00:00.000,2022-06-10T00:00:00.000,10.0,DEARBORN ST,,PLANTERS REMOVE AND REPLACING THE WATERPROOFING.,0.0,525.0,839100.0,42.0,1175903.2774109049,1900306.2631881868,2022,06,10,0,0,1
709223,3267084,100978550,PERMIT - RENOVATION/ALTERATION,2022-08-24T00:00:00.000,2022-08-24T00:00:00.000,222.0,MERCHANDISE MART PLZ,,"SELF CERT 2019 CBRC: EXTERIOR ALTERATIONS TO THE PLAZA AT AN EXISTING OFFICE BUILDING WITH GROUND FLOOR RETAIL. WORK TO INCLUDE SELECTIVE DEMO OF CONCRETE TOPPING SLAB, SIDEWALK AND CURB. REMOVAL OF PLANTERS, DECKING AND STORM DRAINS; INSTALLATION OF NEW BOLLARDS, PLANTERS, LANDSCAPE AND DRAINS; NEW TOPPING SLAB, SIDEWALK, CURBS  AND PEDESTRIAN STRIPING AS PER PLANS. STRUCTURAL PEER REVIEW. 1A CONSTRUCTION. B-BUSINESS.",0.0,3765.0,81800.0,42.0,1174410.8855723266,1902578.031820948,2022,08,24,0,1,1
715819,3278781,B100986808,PERMIT – EXPRESS PERMIT PROGRAM,2022-08-31T00:00:00.000,2022-08-31T00:00:00.000,6053.0,BLACKSTONE AVE,Electrical Work,SECURITY SYSTEM WORK ( UOFC STEAM PLANT CHILLER WCUP ADDITION/VIDEO) (CXSO220830B),0.0,75.0,420100.0,5.0,1186936.0976526376,1864905.1357627956,2022,08,31,0,0,1
718622,3283675,B100990201,PERMIT – EXPRESS PERMIT PROGRAM,2022-09-27T00:00:00.000,2022-09-27T00:00:00.000,5757.0,59TH ST,Electrical Work,"REMOVE UMTS DUPLEXER FROM P4 AND PLUMB FNET TO P4 ANTENNA ON ALL SECTORS, (1) DC6 SQUID, (1) 18 PAIR FIBER TRUNK. INSTALL 2ND FIBER & SFP3 ON 4478 B5, UPDATE SFP ON RRUS-32 B66 ON ALL SECTORS, SLIDE C BAND ANTENNA DOWN, INSTALL DOD 6419 ANTENNA . INSTALL (1) DC9-48-60-24-8C-EV SQUID, (1) #6  AWG TRUNKS, (1) 24 PAIR FIBER TRUNK. REMOVE(1)DC 6-48-60-18-8C, (1)18 PAIR FIBER TRUNK. REPLACE POWER PLANT WITH 7100,INSTALL 12 RECTIFIERS, ADD REMOVE SOME OTHER ANTENNA ACCESSORIES TO UPGRADE THE ANTENNA.",0.0,150.0,640300.0,13.0,1138770.7784287536,1864823.9307925384,2022,09,27,0,0,1
719225,3284868,B100990979,PERMIT – EXPRESS PERMIT PROGRAM,2022-10-03T00:00:00.000,2022-12-07T00:00:00.000,600.0,KINZIE ST,Monthly Maintenance Permit,SCHEDULED PMS ON ELECTRICAL EQUIPMENT INSIDE CHOCOLATE MANUFACTURING PLANT. WIRE REPLACEMENT TEMPER UNITS FOR MOLDING L2 AND L3. WIRE HEAT TRACE PANEL FOR TANK FARM HEATING CKTS.,0.0,600.0,243600.0,27.0,1172231.085536217,1902955.411466567,2022,12,07,0,0,1
720946,3287847,B100993083,PERMIT – EXPRESS PERMIT PROGRAM,2022-10-19T00:00:00.000,2022-10-19T00:00:00.000,933.0,RUSH ST,Electrical Work,INSTALL (5) GFCI'S IN PLANTERS,0.0,150.0,81200.0,42.0,1176526.260594424,1906979.3029123456,2022,10,19,0,0,1
721082,3288073,100993228,PERMIT - RENOVATION/ALTERATION,2022-11-03T00:00:00.000,2022-11-18T00:00:00.000,1831.0,CALIFORNIA AVE,,"NEW FRONT FRAME, STAIRS, SAME SIZE, LOCATION AND CONFIGURATION AS EXISTING. NEW REAR FRAME PORCH PER PLANTS.",0.0,375.0,832400.0,1.0,1157451.0662112404,1912200.2293389584,2022,11,18,0,0,1
722410,3290492,B100994875,PERMIT – EXPRESS PERMIT PROGRAM,2022-11-01T00:00:00.000,2022-11-01T00:00:00.000,211.0,OHIO ST,Electrical Work,"REMOVE/REPLACE (8) BELL BOXES IN BUILDING FRONT PLANTER BOXES, REMOVE/DISCONTINUE (3) JBOXES BY TREE BASES.  WORK PERFORMED FOR 211 E OHIO CONDO ASSN.",0.0,75.0,81400.0,2.0,1177874.0356791513,1904203.8991633984,2022,11,01,0,0,1
723138,3291807,100995809,PERMIT - RENOVATION/ALTERATION,2023-01-03T00:00:00.000,2023-01-26T00:00:00.000,225.0,RANDOLPH ST,,"DDS 2019 CBRC. SELECTIVE INTERIOR DEMOLITION IN EXISTING LANDMARKED OFFICE TOWER. INCLUDES DEMOLITION CONTRIBUTING LANDMARK AREAS ON FLOORS 1, 31, 32, INCLUDING EXTERIOR PLAZA PAVING, PLANTER, GROUND FLOOR STOREFRONT FOR DOOR REPLACEMENT, LOUVER REPLACEMENT, ROOFING AND ROOF PENTHOUSE. ON FL 1, DEMO OF LOBBY AND RESTAURANT. ON FLOORS 31 AND 32, PARTIAL FLOOR DEMOLTION INCLUDING CORE, MECHANICAL AREAS. (OCCUPANCY GROUP B; TYPE IA CONSTRUCTION).CONSULTANT REVIEWER: GLOBETROTTERS ENGINEERING",0.0,33361.13,839100.0,42.0,1174508.6852227107,1901223.6449489947,2023,01,26,0,0,1
724031,3293364,B100996907,PERMIT – EXPRESS PERMIT PROGRAM,2022-11-17T00:00:00.000,2023-03-14T00:00:00.000,2233.0,DIVISION ST,Fire Alarm System,"**FIRE ALARM PERMIT**BUILDOUT RENOVATION OF 1ST & 2ND FLOOR IN POWER PLANT GENERATOR ROOM. ADDING NEW AUDIO/VISUAL, VISUAL & INITIATING DEVICES TO EXISTING CHICAGO APPROVED FIRE ALARM SYSTEM.",0.0,675.0,242400.0,1.0,1161155.5772230583,1907902.915223887,2023,03,14,0,0,1
724942,3294989,100998024,PERMIT - RENOVATION/ALTERATION,2022-12-21T00:00:00.000,2022-12-21T00:00:00.000,101.0,OAK ST,,"SELF-CERT 2019 CRBC: INTERIOR DEMO ONLY TO EXISTING BASEMENT, FIRST FLOOR & SECOND FLOOR OF AN EXISTING 3 STORY BUILDING. SCOPE ALSO TO INCLUDE DEMOLITION OF EXTERIOR PLANTER BOX. NO CHANGE TO EXISTING USE. (OCCUPANCY MERCANTILE / CONSTRUCTION TYPE III-B)",0.0,575.0,81201.0,42.0,1176914.1917017952,1907193.058939412,2022,12,21,0,0,1
725859,3296885,100999196,PERMIT - RENOVATION/ALTERATION,2023-03-08T00:00:00.000,2023-03-08T00:00:00.000,2533.0,MOZART ST,,"SC 2019 CBRC: PROPOSED REAR 2 CAR GARAGE, REAR DECK, 4' SIDE WOOD FENCE, 6' PLANTER BOX, AND INTERNAL RENOVATIONS TO DECONVERT AN EXISTING 2 STORY/2 UNIT RESIDENCE TO A SFR, PER PLANS.",0.0,1783.51,220400.0,32.0,1156982.9986987584,1916846.2478544405,2023,03,08,0,0,1
725870,3296904,100999208,PERMIT - RENOVATION/ALTERATION,2023-01-11T00:00:00.000,2023-01-24T00:00:00.000,111.0,PEORIA ST,,"2019 CRBC:  ADD NEW PERGOLA, PLANTERS, AND CABINETRY TO EXISTING PRIVATE ROOFTOP TERRACE FOR UNIT PH06 AT EXISTING 10-STORY, 79-UNIT BUILDING (OCCUPANCY TYPE R-2, TYPE 1B CONSTRUCTION).  STRUCTURAL PEER REVIEW.",0.0,352.0,833100.0,27.0,1170473.8501111327,1899635.927351013,2023,01,24,0,0,1
725976,3297092,100999336,PERMIT - RENOVATION/ALTERATION,2023-02-09T00:00:00.000,2023-05-16T00:00:00.000,111.0,WACKER DR,,"SPR 2019 CBRC: MODERNIZATION OF EXISTING PLAZA INCLUDING WATERPROOFING, LANDSCAPING & PLANTERS. EXISTING PLAZA LAYOUT TO SUBSTANTIALLY REMAIN THE SAME. (OCCUPANCY GROUP B; CONSTRUCTION TYPE IB)",0.0,4334.07,839100.0,42.0,1173991.303868862,1899753.9169500095,2023,05,16,0,0,1
728054,3301145,101001897,PERMIT - RENOVATION/ALTERATION,2023-03-02T00:00:00.000,2023-05-25T00:00:00.000,2320.0,93RD ST,,"SPR 2019 CBRC: INTERIOR AND EXTERIOR ALTERATIONS TO AN EXISTING EMERGENCY DEPARTMENT IN ADVOCATE TRINITY HOSPITAL AS PER PLANS. WORK TO INCLUDE ARCHITECTURAL, MECHANICAL, ELECTRICAL, PLUMBING, AND FIRE PROTECTION IMPROVEMENTS. ADDITIONALLY, THERE WILL BE ""LIGHT AND BRIGHT"" FINISH UPGRADES IN THE EMERGENCY DEPARTMENT OUTSIDE OF THE REMODELED PATIENT INTAKE AND TRIAGE AREA. EXTERIOR IMPROVEMENTS INCLUDE EXTENSION OF THE EXISTING CANOPY, TWO NEW COLUMNS WITH COMPOSITE ALUMINUM PANEL COLUMN ENCLOSURES, NEW BULLET RESISTANT GLASS ENTRY DOORS AND WINDOWS, NEW DROP OFF AREA, RAMPS, STAIR, SIDEWALK, BENCH, BOLLARDS, AND PLANTING AREAS. (CONSTRUCTION TYPE: IB; OCCUPANCY: I-2 HOSPITAL)",0.0,6868.38,480400.0,7.0,1193366.0657973452,1843796.171467658,2023,05,25,0,0,1
728339,3301705,101002238,PERMIT - RENOVATION/ALTERATION,2023-01-30T00:00:00.000,2023-03-10T00:00:00.000,600.0,GRAND AVE,,"DDS 2019 CBRC: PHASE 1 - INTERIOR DEMOLITION OF NON-LOAD BEARING PARTITIONS AND ASSOCIATED PLUMBING, ELECTRICAL, AND STRUCTURAL ON LEVEL 2 AS PER PLANS. WORK TO INCLUDE THE DEMOLITION OF A KITCHENETTE, FLOORING MATERIAL, THE REMOVAL OF CONCRETE TREE PLANTERS AND ASSOCIATED WATER LINES AND ELECTRICAL STUB-OUTS; MISC. CONCRETE WORK TO INCLUDE REMOVAL AND INFILL OF EXISTING TREE PIT. SUPPLY AND WASTE PLUMBING WILL BE CAPPED AND/ OR REMOVED FROM THE KITCHENETTE AND PLANTERS. (CONSTRUCTION TYPE: 1A; OCCUPANCY TYPE: A-3) CONSULTANT REVIEWER: V3 COMPANIES",0.0,5826.3,81402.0,42.0,1180766.1724535844,1904095.559304893,2023,03,10,0,0,1
